CREATED_ON,MODIFIED_ON,PRIVILEGE,GRANTED_ON,NAME,TABLE_CATALOG,TABLE_SCHEMA,GRANTED_TO,GRANTEE_NAME,GRANT_OPTION,GRANTED_BY,DELETED_ON,GRANTED_BY_ROLE_TYPE
2023-08-24 10:16:16.095000-07:00,2023-08-24 10:16:16.095000-07:00,OWNERSHIP,USER,FROMTHEBLOCK1,,,ROLE,ACCOUNTADMIN,True,ACCOUNTADMIN,,ROLE
2023-08-24 10:14:57.183000-07:00,2023-08-24 10:14:57.183000-07:00,OWNERSHIP,USER,HEIDI007,,,ROLE,ACCOUNTADMIN,True,ACCOUNTADMIN,,ROLE
2023-08-14 08:23:25.134000-07:00,2023-08-14 08:23:25.134000-07:00,OWNERSHIP,USER,WARLYBARD1,,,ROLE,ACCOUNTADMIN,True,ACCOUNTADMIN,,ROLE
2023-08-31 07:19:22.627000-07:00,2023-08-31 07:19:22.627000-07:00,OWNERSHIP,USER,BLAYDEN,,,ROLE,ACCOUNTADMIN,True,ACCOUNTADMIN,,ROLE
2023-08-23 13:30:49.335000-07:00,2023-08-23 13:30:49.335000-07:00,OWNERSHIP,WAREHOUSE,COMPUTE_WH,,,ROLE,ACCOUNTADMIN,True,ACCOUNTADMIN,,ROLE
2023-08-24 13:25:15.153000-07:00,2023-08-24 13:25:15.153000-07:00,USAGE,WAREHOUSE,COMPUTE_WH,,,ROLE,SYSADMIN,False,ACCOUNTADMIN,,ROLE
2023-08-24 13:25:15.064000-07:00,2023-08-24 13:25:15.064000-07:00,OPERATE,WAREHOUSE,COMPUTE_WH,,,ROLE,SYSADMIN,False,ACCOUNTADMIN,,ROLE
2023-09-05 07:51:49.594000-07:00,2023-09-05 07:51:49.594000-07:00,OWNERSHIP,DATABASE,HDG_DEV,HDG_DEV,,ROLE,ACCOUNTADMIN,True,ACCOUNTADMIN,,ROLE
2023-09-05 07:51:57.961000-07:00,2023-09-05 07:51:57.961000-07:00,OWNERSHIP,DATABASE,HDG_STG,HDG_STG,,ROLE,ACCOUNTADMIN,True,ACCOUNTADMIN,,ROLE
2023-08-14 08:23:28.569000-07:00,2023-08-14 08:23:28.569000-07:00,OWNERSHIP,DATABASE,SNOWFLAKE_SAMPLE_DATA,SNOWFLAKE_SAMPLE_DATA,,ROLE,ACCOUNTADMIN,True,ACCOUNTADMIN,,ROLE
2023-08-23 14:01:57.476000-07:00,2023-08-24 13:23:59.818000-07:00,OWNERSHIP,DATABASE,ADMINISTRATIVE,ADMINISTRATIVE,,ROLE,ACCOUNTADMIN,True,ACCOUNTADMIN,2023-08-24 13:23:59.818000-07:00,ROLE
2023-08-14 08:23:28.907000-07:00,2023-08-14 08:23:28.907000-07:00,USAGE,DATABASE,SNOWFLAKE_SAMPLE_DATA,SNOWFLAKE_SAMPLE_DATA,,ROLE,PUBLIC,False,ACCOUNTADMIN,,ROLE
2023-08-23 14:01:58.697000-07:00,2023-08-23 14:01:58.697000-07:00,OWNERSHIP,PROCEDURE,CREATE_DYNAMIC_POLICIES(W_DB_NAME VARCHAR):VARCHAR(16777216),ADMINISTRATIVE,MASKING,ROLE,ACCOUNTADMIN,True,ACCOUNTADMIN,,ROLE
2023-08-23 14:01:59.184000-07:00,2023-08-23 14:01:59.184000-07:00,OWNERSHIP,PROCEDURE,CREATE_DYNAMIC_TABLES_WITH_MASKING_POLICIES(W_DB_NAME VARCHAR):VARCHAR(16777216),ADMINISTRATIVE,MASKING,ROLE,ACCOUNTADMIN,True,ACCOUNTADMIN,,ROLE
2023-08-31 08:10:58.378000-07:00,2023-08-31 08:10:58.378000-07:00,OWNERSHIP,ROLE,BEAN,,,ROLE,SECURITYADMIN,True,SECURITYADMIN,,ROLE
2023-08-25 10:52:19.945000-07:00,2023-08-25 10:52:19.945000-07:00,USAGE,ROLE,CRIMSON_EDITOR,,,ROLE,CRIMSON_ADMIN,False,USERADMIN,,ROLE
2023-08-31 08:00:09.516000-07:00,2023-08-31 08:00:09.516000-07:00,USAGE,ROLE,DATA_READONLY,,,ROLE,MASKING_ADMIN,False,USERADMIN,,ROLE
2023-08-25 09:03:33.014000-07:00,2023-08-25 09:03:33.014000-07:00,OWNERSHIP,ROLE,ADMINISTRATIVE_READONLY,,,ROLE,USERADMIN,True,USERADMIN,,ROLE
2023-08-25 11:12:01.380000-07:00,2023-08-25 11:12:01.380000-07:00,USAGE,ROLE,FEM_EDITOR,,,ROLE,FEM_ADMIN,False,USERADMIN,,ROLE
2023-08-25 10:52:19.284000-07:00,2023-08-25 10:52:19.284000-07:00,OWNERSHIP,ROLE,CRIMSON_READONLY,,,ROLE,USERADMIN,True,USERADMIN,,ROLE
2023-08-25 11:12:01.126000-07:00,2023-08-25 11:12:01.126000-07:00,OWNERSHIP,ROLE,FEM_ADMIN,,,ROLE,USERADMIN,True,USERADMIN,,ROLE
2023-08-24 13:40:48.831000-07:00,2023-08-24 13:40:48.831000-07:00,OWNERSHIP,ROLE,MASKING_ADMIN,,,ROLE,USERADMIN,True,USERADMIN,,ROLE
2023-08-24 13:41:25.018000-07:00,2023-08-24 13:41:25.018000-07:00,USAGE,ROLE,MASKING_ADMIN,,,ROLE,SYSADMIN,False,USERADMIN,,ROLE
2023-08-24 13:40:49.341000-07:00,2023-08-24 13:40:49.341000-07:00,USAGE,ROLE,MASKING_ADMIN,,,ROLE,SECURITYADMIN,False,USERADMIN,,ROLE
2023-08-25 10:52:20.089000-07:00,2023-08-25 10:52:20.089000-07:00,USAGE,ROLE,CRIMSON_READONLY,,,ROLE,MASKING_ADMIN,False,USERADMIN,,ROLE
2023-08-25 11:12:01-07:00,2023-08-25 11:12:01-07:00,OWNERSHIP,ROLE,FEM_EDITOR,,,ROLE,USERADMIN,True,USERADMIN,,ROLE
2023-08-25 10:52:19.795000-07:00,2023-08-25 10:52:19.795000-07:00,USAGE,ROLE,CRIMSON_READONLY,,,ROLE,CRIMSON_EDITOR,False,USERADMIN,,ROLE
2023-08-25 09:07:43.845000-07:00,2023-08-25 09:07:43.845000-07:00,USAGE,ROLE,ADMINISTRATIVE_READONLY,,,ROLE,MASKING_ADMIN,False,USERADMIN,,ROLE
2023-08-25 09:07:43.455000-07:00,2023-08-25 09:07:43.455000-07:00,OWNERSHIP,ROLE,ADMINISTRATIVE_ADMIN,,,ROLE,USERADMIN,True,USERADMIN,,ROLE
2023-08-25 11:12:01.288000-07:00,2023-08-25 11:12:01.288000-07:00,USAGE,ROLE,FEM_READONLY,,,ROLE,FEM_EDITOR,False,USERADMIN,,ROLE
2023-08-25 10:52:19.432000-07:00,2023-08-25 10:52:19.432000-07:00,OWNERSHIP,ROLE,CRIMSON_EDITOR,,,ROLE,USERADMIN,True,USERADMIN,,ROLE
2023-08-31 08:00:08.517000-07:00,2023-08-31 08:00:08.517000-07:00,OWNERSHIP,ROLE,DATA_READONLY,,,ROLE,USERADMIN,True,USERADMIN,,ROLE
2023-08-31 08:11:39.263000-07:00,2023-08-31 08:11:39.263000-07:00,USAGE,ROLE,DATA_EDITOR,,,ROLE,BEAN,False,USERADMIN,,ROLE
2023-08-25 11:12:01.474000-07:00,2023-08-25 11:12:01.474000-07:00,USAGE,ROLE,FEM_READONLY,,,ROLE,MASKING_ADMIN,False,USERADMIN,,ROLE
2023-08-25 10:52:19.576000-07:00,2023-08-25 10:52:19.576000-07:00,OWNERSHIP,ROLE,CRIMSON_ADMIN,,,ROLE,USERADMIN,True,USERADMIN,,ROLE
2023-08-25 09:03:33.164000-07:00,2023-08-25 09:03:33.164000-07:00,OWNERSHIP,ROLE,ADMINISTRATIVE_EDITOR,,,ROLE,USERADMIN,True,USERADMIN,,ROLE
2023-08-25 11:12:00.894000-07:00,2023-08-25 11:12:00.894000-07:00,OWNERSHIP,ROLE,FEM_READONLY,,,ROLE,USERADMIN,True,USERADMIN,,ROLE
2023-08-25 09:07:43.719000-07:00,2023-08-25 09:07:43.719000-07:00,USAGE,ROLE,ADMINISTRATIVE_EDITOR,,,ROLE,ADMINISTRATIVE_ADMIN,False,USERADMIN,,ROLE
2023-08-25 09:04:25.485000-07:00,2023-08-25 09:04:25.485000-07:00,USAGE,ROLE,ADMINISTRATIVE_READONLY,,,ROLE,ADMINISTRATIVE_EDITOR,False,USERADMIN,,ROLE
2023-08-31 08:00:09.292000-07:00,2023-08-31 08:00:09.292000-07:00,USAGE,ROLE,DATA_READONLY,,,ROLE,DATA_EDITOR,False,USERADMIN,,ROLE
2023-08-31 08:00:09.395000-07:00,2023-08-31 08:00:09.395000-07:00,USAGE,ROLE,DATA_EDITOR,,,ROLE,DATA_ADMIN,False,USERADMIN,,ROLE
2023-08-31 08:11:46.534000-07:00,2023-08-31 08:11:46.534000-07:00,USAGE,ROLE,FEM_READONLY,,,ROLE,BEAN,False,USERADMIN,,ROLE
2023-08-31 08:00:08.950000-07:00,2023-08-31 08:00:08.950000-07:00,OWNERSHIP,ROLE,DATA_EDITOR,,,ROLE,USERADMIN,True,USERADMIN,,ROLE
2023-08-31 08:00:09.105000-07:00,2023-08-31 08:00:09.105000-07:00,OWNERSHIP,ROLE,DATA_ADMIN,,,ROLE,USERADMIN,True,USERADMIN,,ROLE
2023-08-25 12:18:10.893000-07:00,2023-08-25 12:18:10.893000-07:00,OWNERSHIP,USER,SCHEMACHANGE,,,ROLE,USERADMIN,True,USERADMIN,,ROLE
2023-08-25 08:46:30.210000-07:00,2023-08-25 08:46:30.210000-07:00,OWNERSHIP,SCHEMA,MASKING,ADMINISTRATIVE,MASKING,ROLE,MASKING_ADMIN,True,MASKING_ADMIN,,ROLE
2023-08-14 08:23:25.137000-07:00,2023-08-14 08:23:25.137000-07:00,CREATE USER,ACCOUNT,FV70710,,,ROLE,USERADMIN,True,,,
2023-08-14 08:23:25.142000-07:00,2023-08-14 08:23:25.142000-07:00,CREATE WAREHOUSE,ACCOUNT,FV70710,,,ROLE,SYSADMIN,True,,,
2023-08-14 08:23:25.149000-07:00,2023-08-14 08:23:25.149000-07:00,EXECUTE MANAGED TASK,ACCOUNT,FV70710,,,ROLE,ACCOUNTADMIN,True,,,
2023-08-14 08:23:25.138000-07:00,2023-08-14 08:23:25.138000-07:00,ATTACH POLICY,ACCOUNT,FV70710,,,ROLE,SECURITYADMIN,True,,,
2023-08-14 08:23:25.161000-07:00,2023-08-14 08:23:25.161000-07:00,MONITOR,ACCOUNT,FV70710,,,ROLE,ACCOUNTADMIN,True,,,
2023-08-14 08:23:25.148000-07:00,2023-08-14 08:23:25.148000-07:00,MANAGE GLOBAL OBJECTS,ACCOUNT,FV70710,,,ROLE,ACCOUNTADMIN,True,,,
2023-08-14 08:23:25.131000-07:00,2023-08-14 08:23:25.131000-07:00,USAGE,ROLE,USERADMIN,,,ROLE,SECURITYADMIN,True,,,
2023-08-14 08:23:25.131000-07:00,2023-08-14 08:23:25.131000-07:00,USAGE,ROLE,SECURITYADMIN,,,ROLE,ACCOUNTADMIN,True,,,
2023-08-14 08:23:25.163000-07:00,2023-08-14 08:23:25.163000-07:00,USAGE,ACCOUNT,FV70710,,,ROLE,PUBLIC,False,,,
2023-08-14 08:23:25.145000-07:00,2023-08-14 08:23:25.145000-07:00,IMPORT SHARE,ACCOUNT,FV70710,,,ROLE,ACCOUNTADMIN,True,,,
2023-08-14 08:23:25.148000-07:00,2023-08-14 08:23:25.148000-07:00,EXECUTE TASK,ACCOUNT,FV70710,,,ROLE,ACCOUNTADMIN,True,,,
2023-08-14 08:23:25.144000-07:00,2023-08-14 08:23:25.144000-07:00,CREATE SHARE,ACCOUNT,FV70710,,,ROLE,ACCOUNTADMIN,True,,,
2023-08-14 08:23:25.153000-07:00,2023-08-14 08:23:25.153000-07:00,MONITOR SECURITY,ACCOUNT,FV70710,,,ROLE,ACCOUNTADMIN,True,,,
2023-08-14 08:23:25.143000-07:00,2023-08-14 08:23:25.143000-07:00,MONITOR USAGE,ACCOUNT,FV70710,,,ROLE,ACCOUNTADMIN,True,,,
2023-08-14 08:23:25.132000-07:00,2023-08-14 08:23:25.132000-07:00,USAGE,ROLE,SYSADMIN,,,ROLE,ACCOUNTADMIN,True,,,
2023-08-14 08:23:25.138000-07:00,2023-08-14 08:23:25.138000-07:00,CREATE NETWORK POLICY,ACCOUNT,FV70710,,,ROLE,SECURITYADMIN,True,,,
2023-08-14 08:23:25.146000-07:00,2023-08-14 08:23:25.146000-07:00,CREATE INTEGRATION,ACCOUNT,FV70710,,,ROLE,ACCOUNTADMIN,True,,,
2023-08-14 08:23:25.161000-07:00,2023-08-14 08:23:25.161000-07:00,MODIFY,ACCOUNT,FV70710,,,ROLE,ACCOUNTADMIN,False,,,
2023-08-14 08:23:25.150000-07:00,2023-08-14 08:23:25.150000-07:00,MONITOR EXECUTION,ACCOUNT,FV70710,,,ROLE,ACCOUNTADMIN,True,,,
