EVENT_ID,EVENT_TIMESTAMP,EVENT_TYPE,USER_NAME,CLIENT_IP,REPORTED_CLIENT_TYPE,REPORTED_CLIENT_VERSION,FIRST_AUTHENTICATION_FACTOR,SECOND_AUTHENTICATION_FACTOR,IS_SUCCESS,ERROR_CODE,ERROR_MESSAGE,RELATED_EVENT_ID,CONNECTION
945227812654602,2023-07-28 07:19:07.568000-07:00,LOGIN,WARLYBARD1,140.182.107.3,SNOWFLAKE_UI,20230728101900,PASSWORD,,YES,,,0,
945227812651574,2023-07-27 08:44:23.945000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812647946,2023-07-26 05:26:48.062000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812651562,2023-07-27 08:35:57.951000-07:00,LOGIN,WARLYBARD1,140.182.107.0,SNOWFLAKE_UI,20230727113409,PASSWORD,,YES,,,0,
945227812651542,2023-07-27 07:15:18.627000-07:00,LOGIN,JTODHUNT2,68.68.95.16,SNOWFLAKE_UI,20230727101505,PASSWORD,,YES,,,0,
945227812649990,2023-07-26 05:36:34.029000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812647966,2023-07-26 05:37:36.126000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812647950,2023-07-26 05:29:04.200000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812644938,2023-07-25 10:29:11.308000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812649490,2023-07-26 05:57:07.862000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812649478,2023-07-26 05:31:41.279000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812645934,2023-07-25 10:25:01.972000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812647974,2023-07-26 05:39:26.917000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812648978,2023-07-26 05:39:25.465000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812653578,2023-07-28 07:21:51.729000-07:00,LOGIN,WARLYBARD1,140.182.107.3,SNOWFLAKE_UI,20230728102143,PASSWORD,,YES,,,0,
945227812644926,2023-07-25 10:25:10.638000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812644930,2023-07-25 10:26:08.800000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812652082,2023-07-27 09:27:09.604000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812652070,2023-07-27 09:14:21.252000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812651570,2023-07-27 08:43:43.923000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812652078,2023-07-27 09:23:22.375000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812651546,2023-07-27 07:19:25.094000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812652146,2023-07-27 12:03:15.827000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812652126,2023-07-27 10:54:05.313000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812651590,2023-07-27 09:30:05.559000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812652122,2023-07-27 10:53:40.718000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812652134,2023-07-27 11:39:47.591000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812652166,2023-07-27 12:39:02.393000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812651598,2023-07-27 09:39:41.933000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812651670,2023-07-27 12:17:43.963000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812652110,2023-07-27 10:00:06.367000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812651610,2023-07-27 09:52:11.921000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812648022,2023-07-26 12:15:33.424000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812652130,2023-07-27 11:22:31.440000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812649510,2023-07-26 12:19:31.350000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812649098,2023-07-26 12:19:30.563000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812649058,2023-07-26 11:54:16.615000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812649502,2023-07-26 12:19:25.842000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
